record_id,intersection_id,intersection_name,zone,timestamp_utc,date,is_peak_hour,vehicle_type,vehicle_count_total
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-05 15:03:00,2023-01-05,False,bus,9
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 01:59:00,2023-01-06,False,car,9
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-03 22:38:00,2023-01-03,False,truck,9
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-07 11:08:00,2023-01-07,False,truck,13
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-01 16:20:00,2023-01-01,False,2w,9
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 12:54:00,2023-01-02,False,2w,4
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-02 20:47:00,2023-01-02,False,truck,9
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 03:09:00,2023-01-07,False,bicycle,9
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-04 00:57:00,2023-01-04,False,pedestrian,6
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-07 09:14:00,2023-01-07,True,truck,24
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-05 03:48:00,2023-01-05,False,car,8
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-06 09:58:00,2023-01-06,True,2w,20
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-06 00:57:00,2023-01-06,False,truck,13
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-03 03:44:00,2023-01-03,False,pedestrian,7
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-07 15:55:00,2023-01-07,False,car,8
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 19:52:00,2023-01-07,True,pedestrian,22
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-04 13:40:00,2023-01-04,False,car,6
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 18:22:00,2023-01-06,True,bus,19
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 09:52:00,2023-01-04,True,bus,15
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 09:09:00,2023-01-04,True,car,23
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-08 02:53:00,2023-01-08,False,bicycle,10
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-06 07:57:00,2023-01-06,False,bus,8
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-03 22:29:00,2023-01-03,False,bus,11
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 03:37:00,2023-01-05,False,bus,10
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-06 21:25:00,2023-01-06,False,2w,6
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 06:11:00,2023-01-06,False,bus,12
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-01 20:50:00,2023-01-01,False,car,15
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-03 03:45:00,2023-01-03,False,2w,8
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-04 16:17:00,2023-01-04,False,pedestrian,6
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-05 13:42:00,2023-01-05,False,2w,11
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-02 21:38:00,2023-01-02,False,2w,9
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-04 12:51:00,2023-01-04,False,2w,10
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-07 06:47:00,2023-01-07,False,car,5
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 03:54:00,2023-01-06,False,pedestrian,4
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 01:28:00,2023-01-05,False,truck,5
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-04 03:43:00,2023-01-04,False,2w,8
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-04 00:01:00,2023-01-04,False,bus,12
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-03 07:07:00,2023-01-03,False,bicycle,6
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-01 08:18:00,2023-01-01,True,car,17
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-02 08:40:00,2023-01-02,True,car,24
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-05 05:59:00,2023-01-05,False,pedestrian,6
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-04 02:47:00,2023-01-04,False,car,5
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 07:06:00,2023-01-02,False,bicycle,7
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-08 01:40:00,2023-01-08,False,pedestrian,8
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 05:35:00,2023-01-02,False,bus,7
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 16:34:00,2023-01-07,False,car,10
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 03:10:00,2023-01-04,False,2w,6
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-06 09:49:00,2023-01-06,True,2w,26
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 04:16:00,2023-01-04,False,car,6
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-01 23:02:00,2023-01-01,False,2w,10
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-01 22:24:00,2023-01-01,False,truck,5
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 06:18:00,2023-01-06,False,2w,6
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-08 04:39:00,2023-01-08,False,bus,10
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-02 11:36:00,2023-01-02,False,bicycle,3
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-03 17:38:00,2023-01-03,True,car,13
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 04:43:00,2023-01-04,False,car,9
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 01:13:00,2023-01-02,False,pedestrian,8
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-06 07:45:00,2023-01-06,False,2w,8
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-01 06:14:00,2023-01-01,False,pedestrian,7
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 06:45:00,2023-01-04,False,pedestrian,7
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-05 16:51:00,2023-01-05,False,car,11
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-06 16:33:00,2023-01-06,False,2w,8
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-07 09:29:00,2023-01-07,True,car,13
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 17:38:00,2023-01-06,True,pedestrian,26
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 01:03:00,2023-01-05,False,2w,11
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-02 06:45:00,2023-01-02,False,bicycle,9
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-02 03:58:00,2023-01-02,False,truck,5
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-03 06:13:00,2023-01-03,False,car,11
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-03 10:09:00,2023-01-03,True,2w,23
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-05 08:06:00,2023-01-05,True,car,16
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 09:44:00,2023-01-03,True,car,21
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-01 12:55:00,2023-01-01,False,bus,5
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 16:09:00,2023-01-05,False,bicycle,4
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-06 22:26:00,2023-01-06,False,2w,8
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-01 16:06:00,2023-01-01,False,car,12
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-01 17:41:00,2023-01-01,True,car,26
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-07 04:50:00,2023-01-07,False,pedestrian,5
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-07 20:12:00,2023-01-07,False,car,6
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-02 20:39:00,2023-01-02,False,pedestrian,7
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 14:40:00,2023-01-06,False,car,13
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 17:38:00,2023-01-02,True,bus,17
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-04 17:55:00,2023-01-04,True,2w,21
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-07 23:23:00,2023-01-07,False,car,6
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 21:45:00,2023-01-06,False,bicycle,8
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-01 23:13:00,2023-01-01,False,2w,8
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-05 19:46:00,2023-01-05,True,car,17
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-04 21:48:00,2023-01-04,False,car,12
CAM_INT_002_3,INT_002,Ameerpet Junction,Hyderabad,2023-01-05 01:36:00,2023-01-05,False,car,5
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-02 20:34:00,2023-01-02,False,bus,9
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 13:07:00,2023-01-07,False,2w,11
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-07 20:55:00,2023-01-07,False,bus,9
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-05 12:42:00,2023-01-05,False,car,14
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 04:02:00,2023-01-02,False,car,10
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 06:20:00,2023-01-02,False,truck,5
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 15:58:00,2023-01-06,False,bus,7
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-04 07:59:00,2023-01-04,False,2w,9
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 23:19:00,2023-01-03,False,bicycle,9
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-08 00:49:00,2023-01-08,False,pedestrian,12
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 06:02:00,2023-01-02,False,truck,9
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-01 07:14:00,2023-01-01,False,bus,10
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-02 14:05:00,2023-01-02,False,car,2
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-07 09:22:00,2023-01-07,True,bus,16
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-03 14:49:00,2023-01-03,False,car,5
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-02 12:46:00,2023-01-02,False,pedestrian,6
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-06 21:51:00,2023-01-06,False,bus,10
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-01 20:45:00,2023-01-01,False,truck,5
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-06 04:41:00,2023-01-06,False,truck,10
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-01 17:49:00,2023-01-01,True,car,29
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-03 01:09:00,2023-01-03,False,2w,8
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 01:20:00,2023-01-02,False,pedestrian,5
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-07 23:50:00,2023-01-07,False,truck,10
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-03 12:16:00,2023-01-03,False,bus,5
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-04 23:03:00,2023-01-04,False,car,6
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-05 22:39:00,2023-01-05,False,2w,8
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-02 02:04:00,2023-01-02,False,bicycle,4
CAM_INT_007_2,INT_007,Kompally Signal,Medchal,2023-01-01 20:50:00,2023-01-01,False,bus,11
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-08 04:24:00,2023-01-08,False,bus,7
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-05 11:59:00,2023-01-05,False,2w,8
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 07:55:00,2023-01-05,False,bus,11
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 16:44:00,2023-01-02,False,pedestrian,3
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 10:37:00,2023-01-04,True,car,20
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-06 11:13:00,2023-01-06,False,bus,10
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-03 18:02:00,2023-01-03,True,pedestrian,23
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-03 04:24:00,2023-01-03,False,bicycle,7
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-02 05:36:00,2023-01-02,False,bicycle,10
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-03 17:06:00,2023-01-03,True,2w,18
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-04 10:13:00,2023-01-04,True,2w,15
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-04 01:40:00,2023-01-04,False,2w,9
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 23:35:00,2023-01-07,False,bicycle,6
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-06 00:04:00,2023-01-06,False,car,8
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-06 23:41:00,2023-01-06,False,2w,6
CAM_INT_002_4,INT_002,Ameerpet Junction,Hyderabad,2023-01-06 16:52:00,2023-01-06,False,2w,9
CAM_INT_002_1,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 23:40:00,2023-01-03,False,bicycle,14
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-05 21:02:00,2023-01-05,False,bus,9
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-04 14:46:00,2023-01-04,False,pedestrian,8
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-01 10:20:00,2023-01-01,True,truck,13
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 11:24:00,2023-01-06,False,pedestrian,11
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-06 10:12:00,2023-01-06,True,bus,21
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-03 08:30:00,2023-01-03,True,2w,30
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-02 01:18:00,2023-01-02,False,pedestrian,7
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-07 06:58:00,2023-01-07,False,truck,7
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-04 07:40:00,2023-01-04,False,bicycle,7
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 04:06:00,2023-01-02,False,truck,9
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-07 02:33:00,2023-01-07,False,car,8
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-05 14:34:00,2023-01-05,False,2w,7
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-05 09:49:00,2023-01-05,True,bus,16
CAM_INT_004_3,INT_004,LB Nagar Signal,Hyderabad,2023-01-07 15:07:00,2023-01-07,False,bus,7
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-03 23:09:00,2023-01-03,False,car,8
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-07 20:24:00,2023-01-07,False,pedestrian,11
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-04 21:30:00,2023-01-04,False,truck,5
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-04 09:40:00,2023-01-04,True,car,21
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-05 04:16:00,2023-01-05,False,2w,2
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-06 14:23:00,2023-01-06,False,pedestrian,4
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 09:25:00,2023-01-06,True,truck,21
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-03 09:25:00,2023-01-03,True,car,23
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-05 16:40:00,2023-01-05,False,truck,5
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-02 11:51:00,2023-01-02,False,truck,8
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-02 22:24:00,2023-01-02,False,bus,13
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-07 04:10:00,2023-01-07,False,truck,7
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 09:50:00,2023-01-07,True,2w,18
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-06 00:43:00,2023-01-06,False,pedestrian,13
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-04 13:36:00,2023-01-04,False,car,5
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-03 21:26:00,2023-01-03,False,pedestrian,11
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-05 22:25:00,2023-01-05,False,truck,6
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-06 18:45:00,2023-01-06,True,pedestrian,22
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-06 11:03:00,2023-01-06,False,bicycle,10
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 17:41:00,2023-01-04,True,truck,11
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-06 18:13:00,2023-01-06,True,truck,23
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-02 22:30:00,2023-01-02,False,truck,11
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-03 03:25:00,2023-01-03,False,bus,8
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-03 07:46:00,2023-01-03,False,pedestrian,6
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-03 02:01:00,2023-01-03,False,car,6
CAM_INT_010_4,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-04 20:27:00,2023-01-04,False,bus,5
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-04 05:06:00,2023-01-04,False,bus,11
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-07 15:35:00,2023-01-07,False,pedestrian,11
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-05 03:53:00,2023-01-05,False,truck,9
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 09:25:00,2023-01-07,True,pedestrian,15
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 15:10:00,2023-01-02,False,2w,5
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-02 21:41:00,2023-01-02,False,truck,10
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-01 07:10:00,2023-01-01,False,bicycle,6
CAM_INT_008_2,INT_008,Uppal Junction,Hyderabad,2023-01-04 14:42:00,2023-01-04,False,truck,9
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-07 16:20:00,2023-01-07,False,truck,4
CAM_INT_001_1,INT_001,Kukatpally Crossroad,Medchal,2023-01-06 16:47:00,2023-01-06,False,bus,7
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-04 18:07:00,2023-01-04,True,2w,15
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-06 07:46:00,2023-01-06,False,car,11
CAM_INT_010_2,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-01 21:01:00,2023-01-01,False,pedestrian,9
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-07 21:18:00,2023-01-07,False,bus,7
CAM_INT_001_4,INT_001,Kukatpally Crossroad,Medchal,2023-01-03 11:26:00,2023-01-03,False,car,11
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-02 05:51:00,2023-01-02,False,2w,9
CAM_INT_006_1,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-06 19:55:00,2023-01-06,True,pedestrian,19
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-05 08:35:00,2023-01-05,True,bus,14
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-05 10:56:00,2023-01-05,True,truck,14
CAM_INT_006_3,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-04 11:43:00,2023-01-04,False,truck,5
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-06 07:40:00,2023-01-06,False,car,8
CAM_INT_007_3,INT_007,Kompally Signal,Medchal,2023-01-06 07:18:00,2023-01-06,False,2w,9
CAM_INT_007_4,INT_007,Kompally Signal,Medchal,2023-01-03 02:43:00,2023-01-03,False,pedestrian,10
CAM_INT_010_1,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 20:06:00,2023-01-02,False,bicycle,12
CAM_INT_004_4,INT_004,LB Nagar Signal,Hyderabad,2023-01-02 21:13:00,2023-01-02,False,truck,10
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-07 05:26:00,2023-01-07,False,car,7
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 06:09:00,2023-01-02,False,2w,7
CAM_INT_003_4,INT_003,Miyapur X Roads,Rangareddy,2023-01-05 23:11:00,2023-01-05,False,bicycle,13
CAM_INT_003_2,INT_003,Miyapur X Roads,Rangareddy,2023-01-07 17:04:00,2023-01-07,True,bus,25
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-05 14:14:00,2023-01-05,False,bicycle,8
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-01 17:31:00,2023-01-01,True,pedestrian,18
CAM_INT_009_4,INT_009,Charminar Signal,Hyderabad,2023-01-06 20:55:00,2023-01-06,False,pedestrian,10
CAM_INT_001_2,INT_001,Kukatpally Crossroad,Medchal,2023-01-03 19:18:00,2023-01-03,True,car,15
CAM_INT_005_4,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 05:43:00,2023-01-04,False,pedestrian,5
CAM_INT_005_2,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-02 15:54:00,2023-01-02,False,2w,8
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-06 20:19:00,2023-01-06,False,car,6
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-04 09:41:00,2023-01-04,True,car,25
CAM_INT_008_4,INT_008,Uppal Junction,Hyderabad,2023-01-07 20:40:00,2023-01-07,False,bicycle,6
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-04 04:25:00,2023-01-04,False,pedestrian,7
CAM_INT_009_1,INT_009,Charminar Signal,Hyderabad,2023-01-05 11:54:00,2023-01-05,False,pedestrian,8
CAM_INT_003_1,INT_003,Miyapur X Roads,Rangareddy,2023-01-04 04:52:00,2023-01-04,False,bicycle,5
CAM_INT_006_2,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-02 21:54:00,2023-01-02,False,2w,7
CAM_INT_003_3,INT_003,Miyapur X Roads,Rangareddy,2023-01-05 07:35:00,2023-01-05,False,car,7
CAM_INT_007_1,INT_007,Kompally Signal,Medchal,2023-01-05 08:37:00,2023-01-05,True,truck,21
CAM_INT_005_1,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 13:09:00,2023-01-04,False,bicycle,13
CAM_INT_004_2,INT_004,LB Nagar Signal,Hyderabad,2023-01-07 02:19:00,2023-01-07,False,pedestrian,4
CAM_INT_010_3,INT_010,Shamshabad Airport Road,Rangareddy,2023-01-02 07:48:00,2023-01-02,False,bus,5
CAM_INT_005_3,INT_005,Mehdipatnam Circle,Hyderabad,2023-01-04 20:20:00,2023-01-04,False,truck,14
CAM_INT_009_3,INT_009,Charminar Signal,Hyderabad,2023-01-02 08:10:00,2023-01-02,True,pedestrian,17
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 21:14:00,2023-01-02,False,bus,12
CAM_INT_008_3,INT_008,Uppal Junction,Hyderabad,2023-01-05 11:51:00,2023-01-05,False,2w,13
CAM_INT_002_2,INT_002,Ameerpet Junction,Hyderabad,2023-01-03 02:31:00,2023-01-03,False,bus,5
CAM_INT_004_1,INT_004,LB Nagar Signal,Hyderabad,2023-01-06 23:27:00,2023-01-06,False,bus,6
CAM_INT_008_1,INT_008,Uppal Junction,Hyderabad,2023-01-05 23:57:00,2023-01-05,False,car,8
CAM_INT_001_3,INT_001,Kukatpally Crossroad,Medchal,2023-01-02 17:50:00,2023-01-02,True,2w,15
CAM_INT_006_4,INT_006,Dilsukhnagar Junction,Hyderabad,2023-01-04 19:04:00,2023-01-04,True,bus,20
CAM_INT_009_2,INT_009,Charminar Signal,Hyderabad,2023-01-08 01:11:00,2023-01-08,False,truck,8
